target_id	length	eff_length	est_counts	tpm
TRINITY_DN1047_c0_g1_i11	1186	1001.14	31.7392	119.516
TRINITY_DN1047_c0_g1_i12	802	617.143	0	0
TRINITY_DN1047_c0_g1_i14	8784	8599.14	10.6273	4.65903
TRINITY_DN1047_c0_g1_i16	10861	10676.1	230.87	81.5228
TRINITY_DN1047_c0_g1_i17	548	363.143	0	0
TRINITY_DN1047_c0_g1_i2	788	603.143	0	0
TRINITY_DN1047_c0_g1_i20	1249	1064.14	8.43985	29.8993
TRINITY_DN1047_c0_g1_i22	3186	3001.14	8.96775e-07	1.12648e-06
TRINITY_DN1047_c0_g1_i23	2944	2759.14	91.8209	125.457
TRINITY_DN1047_c0_g1_i24	2083	1898.14	24.2734	48.209
TRINITY_DN1047_c0_g1_i3	4461	4276.14	73.7266	64.9978
TRINITY_DN1047_c0_g1_i6	303	119.386	0	0
TRINITY_DN1047_c1_g1_i1	3040	2855.14	41	54.1356
TRINITY_DN1047_c2_g1_i1	731	546.143	5.6328	38.8817
TRINITY_DN1047_c3_g1_i1	204	34.9594	0	0
TRINITY_DN1047_c4_g1_i1	1062	877.143	4	17.1916
TRINITY_DN1092_c1_g1_i1	1618	1433.14	5	13.1525
TRINITY_DN1026_c0_g1_i1	326	141.775	1	26.5906
TRINITY_DN1080_c0_g1_i1	1314	1129.14	17.5974	58.7523
TRINITY_DN1080_c0_g1_i10	3209	3024.14	0	0
TRINITY_DN1080_c0_g1_i13	2562	2377.14	24.1239	38.2577
TRINITY_DN1080_c0_g1_i14	2473	2288.14	16.3872	26.9991
TRINITY_DN1080_c0_g1_i15	630	445.143	3	25.4067
TRINITY_DN1080_c0_g1_i4	3147	2962.14	89.5962	114.028
TRINITY_DN1080_c0_g1_i6	3104	2919.14	0.00661875	0.00854767
TRINITY_DN1080_c0_g1_i8	3420	3235.14	9.5398	11.1166
TRINITY_DN1080_c0_g1_i9	2709	2524.14	23.7488	35.4695
TRINITY_DN1080_c2_g1_i1	252	72.4054	0	0
TRINITY_DN1080_c3_g1_i1	254	74.1481	0	0
TRINITY_DN1080_c4_g1_i1	203	34.2228	0	0
TRINITY_DN1044_c0_g1_i1	674	489.143	0	0
TRINITY_DN1055_c0_g1_i1	336	151.617	0	0
TRINITY_DN1055_c0_g1_i2	226	50.9652	0	0
TRINITY_DN1013_c0_g1_i1	290	106.954	1	35.2475
TRINITY_DN1075_c0_g1_i1	2090	1905.14	7.02675	13.9044
TRINITY_DN1014_c0_g1_i1	608	423.143	0	0
TRINITY_DN1014_c0_g1_i3	329	144.727	0	0
TRINITY_DN1036_c0_g1_i1	274	91.9303	1	41.008
TRINITY_DN1077_c0_g1_i1	280	97.4581	1	38.682
TRINITY_DN1077_c0_g2_i1	724	539.143	6	41.9541
TRINITY_DN1077_c1_g1_i1	1607	1422.14	9	23.8576
TRINITY_DN1077_c1_g2_i1	215	42.728	0	0
TRINITY_DN1077_c1_g2_i2	444	259.165	1	14.5462
TRINITY_DN1077_c2_g1_i1	649	464.143	16	129.956
TRINITY_DN1077_c2_g1_i2	708	523.143	0	0
TRINITY_DN1077_c2_g2_i1	519	334.143	0	0
TRINITY_DN1077_c2_g3_i1	580	395.143	4	38.1621
TRINITY_DN1077_c2_g4_i1	1981	1796.14	19	39.8786
TRINITY_DN1077_c2_g5_i1	816	631.143	0	0
TRINITY_DN1077_c2_g6_i1	229	53.3148	5	353.549
TRINITY_DN1077_c2_g7_i1	440	255.165	4	59.0971
TRINITY_DN1077_c4_g1_i1	791	606.143	0	0
TRINITY_DN1077_c4_g2_i1	803	618.143	0	0
TRINITY_DN1077_c5_g1_i1	386	201.25	0	0
TRINITY_DN1077_c6_g1_i1	250	70.724	2	106.608
TRINITY_DN1077_c7_g1_i1	205	35.6042	0	0
TRINITY_DN1077_c8_g1_i1	210	39.2055	1	96.1567
TRINITY_DN1096_c0_g1_i1	217	44.1931	0	0
TRINITY_DN1096_c0_g2_i1	313	129.119	0	0
TRINITY_DN1096_c0_g3_i1	319	134.951	2	55.8703
TRINITY_DN1063_c0_g1_i1	1674	1489.14	9	22.7841
TRINITY_DN1063_c0_g1_i2	386	201.25	1	18.7323
TRINITY_DN1063_c0_g1_i4	355	170.412	1	22.1221
TRINITY_DN1086_c0_g1_i1	427	242.165	0	0
TRINITY_DN1023_c0_g1_i1	400	215.194	1	17.5185
TRINITY_DN1023_c0_g2_i1	248	68.9911	1	54.6429
TRINITY_DN1023_c0_g3_i1	469	284.165	0	0
TRINITY_DN1023_c0_g4_i1	233	56.483	0	0
TRINITY_DN1023_c2_g1_i1	264	82.8912	0	0
TRINITY_DN1050_c0_g1_i1	801	616.143	0	0
TRINITY_DN1050_c0_g1_i2	609	424.143	5	44.4411
TRINITY_DN1066_c0_g1_i1	459	274.165	0	0
TRINITY_DN1066_c0_g2_i1	766	581.143	1	6.487
TRINITY_DN1066_c0_g3_i1	2149	1964.14	25.7469	49.4173
TRINITY_DN1066_c0_g3_i3	1319	1134.14	0	0
TRINITY_DN1066_c0_g3_i5	656	471.143	0	0
TRINITY_DN1066_c0_g3_i6	928	743.143	3.25307	16.5024
TRINITY_DN1066_c0_g5_i1	642	457.143	10	82.466
TRINITY_DN1066_c1_g1_i1	240	62.2028	0	0
TRINITY_DN1066_c1_g2_i1	293	109.779	0	0
TRINITY_DN1066_c1_g2_i2	977	792.143	6	28.5545
TRINITY_DN1066_c1_g3_i1	477	292.165	0	0
TRINITY_DN1043_c0_g1_i1	601	416.143	0	0
TRINITY_DN1043_c1_g1_i1	641	456.143	0	0
TRINITY_DN1028_c0_g1_i1	829	644.143	1	5.85254
TRINITY_DN1097_c0_g1_i1	511	326.165	5	57.7909
TRINITY_DN1011_c0_g1_i1	1820	1635.14	10	23.0553
TRINITY_DN1011_c0_g1_i2	329	144.727	2	52.0965
TRINITY_DN1048_c0_g1_i1	515	330.143	0	0
TRINITY_DN1079_c0_g1_i1	334	149.667	1	25.1884
TRINITY_DN1079_c0_g2_i1	336	151.617	0	0
TRINITY_DN1079_c1_g1_i1	255	75.0278	0	0
TRINITY_DN1069_c0_g1_i1	458	273.165	0	0
TRINITY_DN1069_c0_g1_i2	624	439.143	5	42.9231
TRINITY_DN1034_c0_g1_i1	1292	1107.14	5	17.0252
TRINITY_DN1032_c0_g1_i1	428	243.165	3	46.5101
TRINITY_DN1010_c0_g1_i1	517	332.143	0	0
TRINITY_DN1090_c0_g1_i1	454	269.165	0	0
TRINITY_DN1090_c0_g2_i1	608	423.143	1	8.90922
TRINITY_DN1090_c1_g1_i1	282	99.3777	3	113.804
TRINITY_DN1090_c1_g2_i1	242	63.8127	0	0
TRINITY_DN1090_c1_g2_i3	280	97.4581	0	0
TRINITY_DN1090_c1_g2_i4	462	277.165	0	0
TRINITY_DN1020_c0_g1_i2	604	419.143	0	0
TRINITY_DN1020_c0_g1_i3	2127	1942.14	26	50.4683
TRINITY_DN1088_c0_g1_i1	462	277.165	0	0
TRINITY_DN1088_c0_g1_i2	275	92.8797	0	0
TRINITY_DN1070_c0_g1_i1	905	720.143	0	0
TRINITY_DN1070_c1_g1_i1	245	66.4585	1	56.7252
TRINITY_DN1093_c0_g1_i1	386	201.25	0	0
TRINITY_DN1093_c0_g1_i2	473	288.165	3	39.247
TRINITY_DN1093_c1_g1_i13	689	504.143	0	0
TRINITY_DN1093_c1_g1_i17	276	93.7904	0	0
TRINITY_DN1093_c1_g1_i18	1555	1370.14	0	0
TRINITY_DN1093_c1_g1_i21	712	527.143	0	0
TRINITY_DN1093_c1_g1_i24	1733	1548.14	0	0
TRINITY_DN1093_c1_g1_i28	696	511.143	0	0
TRINITY_DN1093_c1_g1_i30	1610	1425.14	0	0
TRINITY_DN1093_c1_g1_i32	1199	1014.14	0	0
TRINITY_DN1093_c1_g1_i35	1216	1031.14	1	3.65601
TRINITY_DN1093_c1_g1_i36	1249	1064.14	7	24.7985
TRINITY_DN1093_c1_g1_i5	1118	933.143	0	0
TRINITY_DN1093_c1_g1_i6	826	641.143	0	0
TRINITY_DN1093_c1_g1_i7	1709	1524.14	0	0
TRINITY_DN1093_c1_g2_i1	447	262.165	1	14.3798
TRINITY_DN1093_c1_g3_i1	1723	1538.14	19	46.5676
TRINITY_DN1093_c1_g4_i1	376	191.289	23	453.277
TRINITY_DN1093_c2_g1_i1	489	304.165	0	0
TRINITY_DN1093_c2_g2_i1	908	723.143	0	0
TRINITY_DN1093_c3_g1_i1	978	793.143	3	14.2592
TRINITY_DN1093_c4_g1_i1	543	358.143	1	10.5262
TRINITY_DN1039_c0_g1_i1	341	156.575	0	0
TRINITY_DN1082_c0_g1_i1	256	75.8904	0	0
TRINITY_DN1082_c0_g1_i2	585	400.143	2	18.8426
TRINITY_DN1082_c0_g1_i3	709	524.143	0	0
TRINITY_DN1007_c0_g1_i1	256	75.8904	0	0
TRINITY_DN1058_c0_g1_i1	291	107.874	0	0
TRINITY_DN1058_c0_g2_i1	1587	1402.14	30.4513	81.873
TRINITY_DN1058_c0_g2_i3	2394	2209.14	31.4996	53.7536
TRINITY_DN1058_c0_g2_i4	5686	5501.14	0	0
TRINITY_DN1058_c0_g2_i5	5634	5449.14	130.789	90.4834
TRINITY_DN1058_c0_g2_i6	2238	2053.14	12.2602	22.5116
TRINITY_DN1058_c0_g3_i1	665	480.143	7	54.9609
TRINITY_DN1058_c0_g4_i1	330	145.717	1	25.8712
TRINITY_DN1058_c0_g4_i2	216	43.4794	0	0
TRINITY_DN1058_c0_g4_i3	894	709.143	3	15.9483
TRINITY_DN1058_c0_g5_i1	4684	4499.14	64	53.6262
TRINITY_DN1058_c0_g6_i1	756	571.143	1	6.60058
TRINITY_DN1058_c0_g6_i2	369	184.34	2	40.9012
TRINITY_DN1058_c1_g1_i1	293	109.779	0	0
TRINITY_DN1064_c0_g1_i1	295	111.704	0	0
TRINITY_DN1064_c0_g1_i2	207	37.0213	0	0
TRINITY_DN1064_c1_g1_i1	251	71.5882	0	0
TRINITY_DN1064_c2_g1_i1	229	53.3148	0	0
TRINITY_DN1030_c0_g1_i1	459	274.165	3	41.2512
TRINITY_DN1030_c1_g1_i1	321	136.869	1	27.5438
TRINITY_DN1030_c2_g1_i1	403	218.18	0	0
TRINITY_DN1021_c0_g1_i2	559	374.143	2	20.152
TRINITY_DN1021_c0_g1_i4	849	664.143	0	0
TRINITY_DN1021_c0_g1_i5	1059	874.143	0	0
TRINITY_DN1021_c0_g2_i1	292	108.823	0	0
TRINITY_DN1021_c0_g3_i1	676	491.143	4	30.7029
TRINITY_DN1021_c0_g4_i1	262	81.107	1	46.4802
TRINITY_DN1021_c0_g5_i1	258	77.5901	0	0
TRINITY_DN1021_c0_g5_i2	1441	1256.14	1	3.00115
TRINITY_DN1021_c1_g1_i1	391	206.222	1	18.2806
TRINITY_DN1021_c1_g2_i1	1078	893.143	13	54.8718
TRINITY_DN1021_c1_g3_i1	1205	1020.14	0	0
TRINITY_DN1021_c1_g4_i1	527	342.143	2	22.0368
TRINITY_DN1021_c2_g1_i1	517	332.143	1	11.3502
TRINITY_DN1021_c3_g1_i1	772	587.143	3	19.2621
TRINITY_DN1021_c4_g1_i1	533	348.143	2	21.657
TRINITY_DN1021_c5_g1_i1	885	700.143	2	10.7689
TRINITY_DN1021_c6_g1_i1	442	257.165	2	29.3187
TRINITY_DN1021_c7_g1_i1	255	75.0278	0	0
TRINITY_DN1021_c8_g1_i1	242	63.8127	0	0
TRINITY_DN1091_c0_g1_i1	944	759.143	6	29.7958
TRINITY_DN1073_c0_g1_i1	663	478.143	2	15.7688
TRINITY_DN1017_c0_g1_i1	667	482.143	2	15.638
TRINITY_DN1078_c0_g1_i1	891	706.143	5	26.6934
TRINITY_DN1078_c1_g1_i1	307	123.297	0	0
TRINITY_DN1062_c0_g1_i1	538	353.143	6	64.0512
TRINITY_DN1062_c0_g1_i2	257	76.757	1	49.1143
TRINITY_DN1059_c0_g1_i1	690	505.143	3	22.3889
TRINITY_DN1087_c0_g1_i1	577	392.143	0	0
TRINITY_DN1087_c1_g1_i1	1459	1274.14	16	47.34
TRINITY_DN1087_c2_g1_i1	347	162.49	2	46.4012
TRINITY_DN1018_c0_g1_i1	352	167.446	1	22.514
TRINITY_DN1018_c0_g2_i1	436	251.165	1	15.0096
TRINITY_DN1018_c0_g3_i1	532	347.143	0	0
TRINITY_DN1018_c0_g3_i2	620	435.143	3	25.9906
TRINITY_DN1037_c0_g1_i1	341	156.575	1	24.077
TRINITY_DN1008_c0_g1_i1	356	171.412	0	0
TRINITY_DN1008_c1_g1_i1	425	240.165	2	31.394
TRINITY_DN1016_c1_g1_i1	512	327.165	0	0
TRINITY_DN1016_c1_g1_i2	547	362.143	1	10.4099
TRINITY_DN1016_c1_g1_i3	418	233.165	0	0
TRINITY_DN1016_c1_g2_i1	872	687.143	2	10.9726
TRINITY_DN1016_c1_g3_i1	259	78.4326	1	48.0651
TRINITY_DN1016_c1_g3_i2	480	295.165	3.43207	43.8347
TRINITY_DN1016_c1_g3_i3	387	202.236	3.091	57.6191
TRINITY_DN1016_c1_g4_i1	985	800.143	6	28.269
TRINITY_DN1016_c1_g5_i1	688	503.143	3	22.4779
TRINITY_DN1016_c1_g6_i1	285	102.152	1	36.9045
TRINITY_DN1016_c1_g7_i1	231	54.8917	0	0
TRINITY_DN1016_c2_g1_i1	1695	1510.14	2	4.99274
TRINITY_DN1016_c2_g2_i1	289	105.99	0	0
TRINITY_DN1016_c3_g2_i1	273	91.0304	4	165.653
TRINITY_DN1016_c4_g1_i1	1370	1185.14	9	28.6285
TRINITY_DN1016_c5_g1_i1	476	291.165	1	12.9476
TRINITY_DN1016_c6_g1_i1	209	38.4977	0	0
TRINITY_DN1024_c0_g1_i1	367	182.34	0	0
TRINITY_DN1024_c0_g2_i1	289	105.99	3	106.704
TRINITY_DN1024_c1_g1_i1	367	182.34	0	0
TRINITY_DN1025_c0_g1_i1	1869	1684.14	35	78.3458
TRINITY_DN1025_c0_g1_i2	1263	1078.14	0	0
TRINITY_DN1019_c0_g1_i1	1833	1648.14	7	16.0114
TRINITY_DN1100_c0_g1_i1	355	170.412	1.22339	27.0641
TRINITY_DN1101_c0_g1_i2	1048	863.143	6	26.2057
TRINITY_DN1101_c1_g1_i1	571	386.143	3	29.2887
TRINITY_DN1042_c0_g1_i1	283	100.289	0	0
TRINITY_DN1094_c0_g1_i1	1320	1135.14	8	26.5684
TRINITY_DN1049_c0_g1_i1	1399	1214.14	20.1716	62.6321
TRINITY_DN1049_c0_g1_i2	1234	1049.14	52.8284	189.828
TRINITY_DN1049_c1_g1_i1	1809	1624.14	13	30.1749
TRINITY_DN1049_c1_g2_i1	210	39.2055	0	0
TRINITY_DN1049_c3_g1_i1	622	437.143	3	25.8717
TRINITY_DN1049_c4_g1_i1	297	113.574	0	0
TRINITY_DN1053_c0_g1_i1	1359	1174.14	5	16.0537
TRINITY_DN1053_c0_g1_i3	775	590.143	0	0
TRINITY_DN1053_c0_g1_i4	1161	976.143	0	0
TRINITY_DN1033_c0_g1_i1	237	59.7735	1	63.0693
TRINITY_DN1056_c0_g1_i1	2361	2176.14	33	57.168
TRINITY_DN54_c0_g1_i2	2921	2736.14	36.6495	50.4959
TRINITY_DN54_c0_g1_i21	5204	5019.14	13.7576	10.3333
TRINITY_DN54_c0_g1_i24	5797	5612.14	46.1786	31.0197
TRINITY_DN54_c0_g1_i34	3095	2910.14	0	0
TRINITY_DN54_c0_g1_i36	3074	2889.14	28.4866	37.1705
TRINITY_DN54_c0_g1_i39	1008	823.143	0	0
TRINITY_DN54_c0_g1_i4	4392	4207.14	142.838	127.992
TRINITY_DN54_c0_g1_i46	3510	3325.14	47.8021	54.1955
TRINITY_DN54_c0_g1_i48	3167	2982.14	0	0
TRINITY_DN54_c0_g1_i49	1161	976.143	10.6565	41.1556
TRINITY_DN54_c0_g1_i52	963	778.143	7.10273	34.4106
TRINITY_DN54_c0_g1_i63	3091	2906.14	0	0
TRINITY_DN54_c0_g1_i67	3245	3060.14	0	0
TRINITY_DN54_c0_g1_i68	3676	3491.14	0	0
TRINITY_DN54_c0_g1_i70	3850	3665.14	0	0
TRINITY_DN54_c0_g1_i8	699	514.143	0	0
TRINITY_DN54_c0_g1_i81	4550	4365.14	74.2514	64.1258
TRINITY_DN54_c0_g1_i85	5758	5573.14	39.154	26.4852
TRINITY_DN54_c0_g1_i90	3002	2817.14	42.3083	56.6166
TRINITY_DN54_c0_g1_i99	3122	2937.14	21.8143	27.9991
TRINITY_DN54_c1_g1_i1	230	54.062	0	0
TRINITY_DN61_c0_g1_i10	4763	4578.14	292.175	240.592
TRINITY_DN61_c0_g1_i13	3482	3297.14	34.28	39.1949
TRINITY_DN61_c0_g1_i14	909	724.143	4	20.8239
TRINITY_DN61_c0_g1_i15	4520	4335.14	0	0
TRINITY_DN61_c0_g1_i2	1110	925.143	3	12.2247
TRINITY_DN61_c0_g1_i3	827	642.143	0	0
TRINITY_DN61_c0_g1_i4	4826	4641.14	122.545	99.5397
TRINITY_DN61_c2_g1_i1	1673	1488.14	7	17.7329
TRINITY_DN61_c2_g2_i1	844	659.143	4	22.8774
TRINITY_DN61_c3_g1_i1	629	444.143	1	8.48797
TRINITY_DN53_c0_g1_i1	3378	3193.14	584.125	689.627
TRINITY_DN53_c0_g1_i2	5131	4946.14	40.4883	30.8595
TRINITY_DN53_c0_g1_i4	3325	3140.14	50.6836	60.8478
TRINITY_DN53_c0_g1_i5	2943	2758.14	7.70294	10.5285
TRINITY_DN84_c0_g1_i1	2773	2588.14	45.7449	66.6317
TRINITY_DN84_c0_g1_i2	2537	2352.14	4238.26	6792.82
TRINITY_DN84_c0_g2_i1	2594	2409.14	2868	4487.9
TRINITY_DN58_c0_g1_i1	1876	1691.14	54.0651	120.521
TRINITY_DN58_c0_g1_i11	980	795.143	16.9061	80.1538
TRINITY_DN58_c0_g1_i14	1935	1750.14	7.18582	15.4785
TRINITY_DN58_c0_g1_i15	1259	1074.14	8.02993	28.1823
TRINITY_DN58_c0_g1_i2	1604	1419.14	6	15.9387
TRINITY_DN58_c0_g1_i4	1828	1643.14	12.0328	27.607
TRINITY_DN58_c0_g1_i6	1305	1120.14	72.4721	243.907
TRINITY_DN58_c0_g1_i7	2211	2026.14	4.46571	8.30897
TRINITY_DN58_c1_g1_i11	1425	1240.14	8.46766	25.7406
TRINITY_DN58_c1_g1_i12	754	569.143	1.34916	8.93655
TRINITY_DN58_c1_g1_i13	1646	1461.14	24.1448	62.2955
TRINITY_DN58_c1_g1_i14	1039	854.143	13.6685	60.3275
TRINITY_DN58_c1_g1_i16	527	342.143	2.35875	25.9897
TRINITY_DN58_c1_g1_i17	449	264.165	0	0
TRINITY_DN58_c1_g1_i18	1499	1314.14	10.7188	30.7491
TRINITY_DN58_c1_g1_i19	5090	4905.14	27.7171	21.3021
TRINITY_DN58_c1_g1_i3	767	582.143	6.59143	42.6851
TRINITY_DN58_c1_g1_i5	1887	1702.14	17.9689	39.7971
TRINITY_DN58_c1_g1_i6	990	805.143	6.24295	29.231
TRINITY_DN58_c1_g1_i7	665	480.143	6.65289	52.2356
TRINITY_DN58_c1_g1_i9	1082	897.143	6.1191	25.713
TRINITY_DN58_c1_g2_i1	583	398.143	2	18.9373
TRINITY_DN58_c1_g3_i1	589	404.143	4	37.3123
TRINITY_DN57_c0_g1_i1	3734	3549.14	28.3913	30.157
TRINITY_DN57_c0_g1_i4	4753	4568.14	209.296	172.722
TRINITY_DN57_c0_g1_i5	1786	1601.14	53.3132	125.525
TRINITY_DN57_c0_g1_i6	945	760.143	0	0
TRINITY_DN57_c0_g2_i1	220	46.4469	0	0
TRINITY_DN57_c0_g2_i2	774	589.143	5	31.9946
TRINITY_DN57_c0_g3_i1	1978	1793.14	73	153.474
TRINITY_DN57_c1_g1_i1	224	49.4356	0	0
TRINITY_DN57_c1_g2_i1	1005	820.143	0	0
TRINITY_DN57_c1_g3_i1	356	171.412	4	87.9723
TRINITY_DN57_c3_g1_i1	709	524.143	17	122.272
TRINITY_DN57_c4_g1_i1	411	226.165	1	16.6687
TRINITY_DN57_c5_g1_i1	220	46.4469	0	0
TRINITY_DN57_c7_g1_i1	300	116.458	2	64.7422
TRINITY_DN57_c8_g1_i1	425	240.165	4	62.7881
TRINITY_DN57_c9_g1_i1	575	390.143	4	38.6512
TRINITY_DN57_c10_g1_i1	282	99.3777	2	75.8696
TRINITY_DN97_c0_g1_i1	514	329.143	2.0081	23
TRINITY_DN97_c0_g1_i3	516	331.143	3.9919	45.4455
TRINITY_DN97_c0_g2_i2	3855	3670.14	11.4782	11.7901
TRINITY_DN97_c0_g2_i3	238	60.5938	0	0
TRINITY_DN97_c0_g2_i4	3269	3084.14	24.1284	29.4931
TRINITY_DN97_c0_g2_i5	3353	3168.14	155.72	185.296
TRINITY_DN97_c0_g2_i7	1516	1331.14	24.6737	69.8774
