target_id	length	eff_length	est_counts	tpm
TRINITY_DN1105_c3_g1_i1	556	365.14	1	12.2537
TRINITY_DN1040_c0_g1_i1	261	76.3815	3	175.736
TRINITY_DN1040_c0_g2_i1	396	205.254	0	0
TRINITY_DN1068_c1_g1_i1	214	40.3049	0	0
TRINITY_DN1057_c0_g1_i1	522	331.14	0	0
TRINITY_DN1035_c0_g1_i2	246	63.8976	0	0
TRINITY_DN1035_c1_g1_i1	502	311.14	1	14.3804
TRINITY_DN1035_c2_g1_i1	202	32.361	0	0
TRINITY_DN1099_c0_g1_i1	385	194.282	1	23.03
TRINITY_DN1099_c0_g2_i1	657	466.14	0	0
TRINITY_DN1029_c0_g1_i1	360	169.498	2	52.7948
TRINITY_DN1045_c0_g1_i1	227	49.358	0	0
TRINITY_DN1045_c1_g1_i1	235	55.2984	1	80.9122
TRINITY_DN1015_c0_g1_i1	845	654.099	6	41.0425
TRINITY_DN1038_c0_g1_i1	508	317.14	1	14.1083
TRINITY_DN1067_c0_g1_i1	361	170.498	0	0
TRINITY_DN1047_c0_g1_i10	4387	4196.1	12.6749	13.5153
TRINITY_DN1047_c0_g1_i11	1186	995.099	0	0
TRINITY_DN1047_c0_g1_i12	802	611.099	2.40618	17.6175
TRINITY_DN1047_c0_g1_i14	8784	8593.1	0.868528	0.452231
TRINITY_DN1047_c0_g1_i16	10861	10670.1	166.05	69.6303
TRINITY_DN1047_c0_g1_i17	548	357.14	0	0
TRINITY_DN1047_c0_g1_i2	788	597.099	0	0
TRINITY_DN1047_c0_g1_i20	1249	1058.1	3.6542	15.4523
TRINITY_DN1047_c0_g1_i22	3186	2995.1	44.8116	66.9431
TRINITY_DN1047_c0_g1_i23	2944	2753.1	3.53422	5.74379
TRINITY_DN1047_c0_g1_i24	2083	1892.1	20.3886	48.2136
TRINITY_DN1047_c0_g1_i3	4461	4270.1	91.6114	95.9927
TRINITY_DN1047_c0_g1_i6	303	114.011	0	0
TRINITY_DN1047_c1_g1_i1	3040	2849.1	20	31.4086
TRINITY_DN1047_c2_g1_i1	731	540.14	9	74.5526
TRINITY_DN1047_c3_g1_i1	204	33.6427	1	132.995
TRINITY_DN1047_c4_g1_i1	1062	871.099	3	15.4092
TRINITY_DN1092_c1_g1_i1	1618	1427.1	6	18.8115
TRINITY_DN1026_c0_g1_i1	326	136.03	0	0
TRINITY_DN1080_c0_g1_i1	1314	1123.1	19.7689	78.7573
TRINITY_DN1080_c0_g1_i10	3209	3018.1	22.726	33.6912
TRINITY_DN1080_c0_g1_i13	2562	2371.1	8.09309	15.2718
TRINITY_DN1080_c0_g1_i14	2473	2282.1	8.43322	16.5343
TRINITY_DN1080_c0_g1_i15	630	439.14	2	20.3776
TRINITY_DN1080_c0_g1_i4	3147	2956.1	0.00230619	0.00349062
TRINITY_DN1080_c0_g1_i6	3104	2913.1	60.1623	92.405
TRINITY_DN1080_c0_g1_i8	3420	3229.1	0	0
TRINITY_DN1080_c0_g1_i9	2709	2518.1	33.8142	60.0832
TRINITY_DN1080_c2_g1_i1	252	68.8028	0	0
TRINITY_DN1080_c3_g1_i1	254	70.4383	0	0
TRINITY_DN1080_c4_g1_i1	203	32.9801	1	135.667
TRINITY_DN1044_c0_g1_i1	674	483.14	0	0
TRINITY_DN1055_c0_g1_i1	336	145.78	1	30.6922
TRINITY_DN1055_c0_g1_i2	226	48.625	1	92.0168
TRINITY_DN1013_c0_g1_i1	290	101.834	2	87.8747
TRINITY_DN1075_c0_g1_i1	2090	1899.1	27	63.6125
TRINITY_DN1014_c0_g1_i1	608	417.14	1	10.7262
TRINITY_DN1014_c0_g1_i3	329	138.962	1	32.1981
TRINITY_DN1036_c0_g1_i1	274	87.4027	0	0
TRINITY_DN1077_c0_g1_i1	280	92.7701	1	48.2302
TRINITY_DN1077_c0_g2_i1	724	533.14	1	8.39239
TRINITY_DN1077_c1_g1_i1	1607	1416.1	4	12.6384
TRINITY_DN1077_c1_g2_i1	215	40.9909	0	0
TRINITY_DN1077_c1_g2_i2	444	253.176	1	17.6727
TRINITY_DN1077_c2_g1_i1	649	458.14	0	0
TRINITY_DN1077_c2_g1_i2	708	517.14	2	17.3041
TRINITY_DN1077_c2_g2_i1	519	328.14	3	40.9062
TRINITY_DN1077_c2_g3_i1	580	389.14	4	45.9919
TRINITY_DN1077_c2_g4_i1	1981	1790.1	6	14.9969
TRINITY_DN1077_c2_g5_i1	816	625.099	2	14.3155
TRINITY_DN1077_c2_g6_i1	229	50.8126	0	0
TRINITY_DN1077_c2_g7_i1	440	249.194	0	0
TRINITY_DN1077_c4_g1_i1	791	600.099	4.98906	37.1982
TRINITY_DN1077_c4_g2_i1	803	612.099	0.0110612	0.080855
TRINITY_DN1077_c5_g1_i1	386	195.269	6	137.482
TRINITY_DN1077_c6_g1_i1	250	67.1186	0	0
TRINITY_DN1077_c7_g1_i1	205	34.2753	0	0
TRINITY_DN1077_c8_g1_i1	210	37.567	0	0
TRINITY_DN1096_c0_g1_i1	217	42.3942	0	0
TRINITY_DN1096_c0_g2_i1	313	123.497	2	72.4603
TRINITY_DN1096_c0_g3_i1	319	129.227	1	34.6237
TRINITY_DN1063_c0_g1_i1	1674	1483.1	15	45.253
TRINITY_DN1063_c0_g1_i2	386	195.269	0	0
TRINITY_DN1063_c0_g1_i4	355	164.534	0	0
TRINITY_DN1086_c0_g1_i1	427	236.211	5	94.7102
TRINITY_DN1023_c0_g1_i1	400	209.211	0	0
TRINITY_DN1023_c0_g2_i1	248	65.479	0	0
TRINITY_DN1023_c0_g3_i1	469	278.14	2	32.1731
TRINITY_DN1023_c0_g4_i1	233	53.819	0	0
TRINITY_DN1023_c2_g1_i1	264	78.7808	0	0
TRINITY_DN1050_c0_g1_i1	801	610.099	3	22.0013
TRINITY_DN1050_c0_g1_i2	609	418.14	0	0
TRINITY_DN1066_c0_g1_i1	459	268.14	1	16.6865
TRINITY_DN1066_c0_g2_i1	766	575.14	2	15.5591
TRINITY_DN1066_c0_g3_i1	2149	1958.1	99.0044	226.228
TRINITY_DN1066_c0_g3_i3	1319	1128.1	33.4902	132.83
TRINITY_DN1066_c0_g3_i5	656	465.14	8.87768	85.397
TRINITY_DN1066_c0_g3_i6	928	737.099	1.62771	9.88045
TRINITY_DN1066_c0_g5_i1	642	451.14	0	0
TRINITY_DN1066_c1_g1_i1	240	59.14	0	0
TRINITY_DN1066_c1_g2_i1	293	104.612	0	0
TRINITY_DN1066_c1_g2_i2	977	786.099	2	11.3836
TRINITY_DN1066_c1_g3_i1	477	286.14	8	125.095
TRINITY_DN1043_c0_g1_i1	601	410.14	5	54.5462
TRINITY_DN1043_c1_g1_i1	641	450.14	2	19.8797
TRINITY_DN1028_c0_g1_i1	829	638.099	4	28.0478
TRINITY_DN1097_c0_g1_i1	511	320.14	0	0
TRINITY_DN1011_c0_g1_i1	1820	1629.1	19	52.1834
TRINITY_DN1011_c0_g1_i2	329	138.962	0	0
TRINITY_DN1048_c0_g1_i1	515	324.14	6	82.822
TRINITY_DN1079_c0_g1_i1	334	143.862	0	0
TRINITY_DN1079_c0_g2_i1	336	145.78	2	61.3843
TRINITY_DN1079_c1_g1_i1	255	71.2242	0	0
TRINITY_DN1069_c0_g1_i1	458	267.14	0	0
TRINITY_DN1069_c0_g1_i2	624	433.14	2	20.6599
TRINITY_DN1034_c0_g1_i1	1292	1101.1	2	8.127
TRINITY_DN1032_c0_g1_i1	428	237.211	2	37.7244
TRINITY_DN1010_c0_g1_i1	517	326.14	3	41.157
TRINITY_DN1090_c0_g1_i1	454	263.14	0	0
TRINITY_DN1090_c0_g2_i1	608	417.14	0	0
TRINITY_DN1090_c1_g1_i1	282	94.5805	0	0
TRINITY_DN1090_c1_g2_i1	242	60.7439	1	73.6587
TRINITY_DN1090_c1_g2_i3	280	92.7701	0	0
TRINITY_DN1090_c1_g2_i4	462	271.14	1	16.5019
TRINITY_DN1020_c0_g1_i2	604	413.14	2.395	25.9379
TRINITY_DN1020_c0_g1_i3	2127	1936.1	45.605	105.393
TRINITY_DN1088_c0_g1_i1	462	271.14	0	0
TRINITY_DN1088_c0_g1_i2	275	88.2939	0	0
TRINITY_DN1070_c0_g1_i1	905	714.099	3	18.797
TRINITY_DN1070_c1_g1_i1	245	63.0893	1	70.9203
TRINITY_DN1093_c0_g1_i1	386	195.269	0	0
TRINITY_DN1093_c0_g1_i2	473	282.14	2	31.717
TRINITY_DN1093_c1_g1_i13	689	498.14	7.55138	67.8268
TRINITY_DN1093_c1_g1_i17	276	89.1583	2	100.368
TRINITY_DN1093_c1_g1_i18	1555	1364.1	5.27389e-08	1.72986e-07
TRINITY_DN1093_c1_g1_i21	712	521.14	0.00864013	0.074181
TRINITY_DN1093_c1_g1_i24	1733	1542.1	0	0
TRINITY_DN1093_c1_g1_i28	696	505.14	6.23046	55.1868
TRINITY_DN1093_c1_g1_i30	1610	1419.1	0	0
TRINITY_DN1093_c1_g1_i32	1199	1008.1	5.44485	24.1663
TRINITY_DN1093_c1_g1_i35	1216	1025.1	3.47335	15.1603
TRINITY_DN1093_c1_g1_i36	1249	1058.1	6	25.3718
TRINITY_DN1093_c1_g1_i5	1118	927.099	1.29132	6.23211
TRINITY_DN1093_c1_g1_i6	826	635.099	0	0
TRINITY_DN1093_c1_g1_i7	1709	1518.1	0	0
TRINITY_DN1093_c1_g2_i1	447	256.158	0	0
TRINITY_DN1093_c1_g3_i1	1723	1532.1	12	35.0446
TRINITY_DN1093_c1_g4_i1	376	185.323	18	434.581
TRINITY_DN1093_c2_g1_i1	489	298.14	2	30.0149
TRINITY_DN1093_c2_g2_i1	908	717.099	0	0
TRINITY_DN1093_c3_g1_i1	978	787.099	6	34.1074
TRINITY_DN1093_c4_g1_i1	543	352.14	0	0
TRINITY_DN1039_c0_g1_i1	341	150.665	2	59.3941
TRINITY_DN1082_c0_g1_i1	256	72.1215	0	0
TRINITY_DN1082_c0_g1_i2	585	394.14	0	0
TRINITY_DN1082_c0_g1_i3	709	518.14	2	17.2707
TRINITY_DN1007_c0_g1_i1	256	72.1215	0	0
TRINITY_DN1058_c0_g1_i1	291	102.753	2	87.0885
TRINITY_DN1058_c0_g2_i1	1587	1396.1	0	0
TRINITY_DN1058_c0_g2_i3	2394	2203.1	0	0
TRINITY_DN1058_c0_g2_i4	5686	5495.1	0.0122841	0.0100022
TRINITY_DN1058_c0_g2_i5	5634	5443.1	9.01718	7.41226
TRINITY_DN1058_c0_g2_i6	2238	2047.1	4.97054	10.864
TRINITY_DN1058_c0_g3_i1	665	474.14	0	0
TRINITY_DN1058_c0_g4_i1	330	139.923	0	0
TRINITY_DN1058_c0_g4_i2	216	41.7259	0	0
TRINITY_DN1058_c0_g4_i3	894	703.099	0	0
TRINITY_DN1058_c0_g5_i1	4684	4493.1	0	0
TRINITY_DN1058_c0_g6_i1	756	565.14	7	55.4203
TRINITY_DN1058_c0_g6_i2	369	178.413	0	0
TRINITY_DN1058_c1_g1_i1	293	104.612	0	0
TRINITY_DN1064_c0_g1_i1	295	106.499	0	0
TRINITY_DN1064_c0_g1_i2	207	35.5509	0	0
TRINITY_DN1064_c1_g1_i1	251	67.9382	0	0
TRINITY_DN1064_c2_g1_i1	229	50.8126	0	0
TRINITY_DN1030_c0_g1_i1	459	268.14	0	0
TRINITY_DN1030_c1_g1_i1	321	131.153	3	102.346
TRINITY_DN1030_c2_g1_i1	403	212.211	3	63.2529
TRINITY_DN1021_c0_g1_i2	559	368.14	9	109.385
TRINITY_DN1021_c0_g1_i4	849	658.099	0	0
TRINITY_DN1021_c0_g1_i5	1059	868.099	0	0
TRINITY_DN1021_c0_g2_i1	292	103.657	0	0
TRINITY_DN1021_c0_g3_i1	676	485.14	3	27.6682
TRINITY_DN1021_c0_g4_i1	262	77.2269	0	0
TRINITY_DN1021_c0_g5_i1	258	73.8147	0	0
TRINITY_DN1021_c0_g5_i2	1441	1250.1	19	68.0042
TRINITY_DN1021_c1_g1_i1	391	200.254	0	0
TRINITY_DN1021_c1_g2_i1	1078	887.099	14.0028	70.6268
TRINITY_DN1021_c1_g3_i1	1205	1014.1	3.99719	17.636
TRINITY_DN1021_c1_g4_i1	527	336.14	1	13.3109
TRINITY_DN1021_c2_g1_i1	517	326.14	6	82.3141
TRINITY_DN1021_c3_g1_i1	772	581.099	4	30.799
TRINITY_DN1021_c4_g1_i1	533	342.14	2	26.1549
TRINITY_DN1021_c5_g1_i1	885	694.099	0	0
TRINITY_DN1021_c6_g1_i1	442	251.194	1	17.8122
TRINITY_DN1021_c7_g1_i1	255	71.2242	0	0
TRINITY_DN1021_c8_g1_i1	242	60.7439	1	73.6587
TRINITY_DN1091_c0_g1_i1	944	753.099	1	5.9412
TRINITY_DN1073_c0_g1_i1	663	472.14	0	0
TRINITY_DN1017_c0_g1_i1	667	476.14	5	46.9853
TRINITY_DN1078_c0_g1_i1	891	700.099	2	12.7819
TRINITY_DN1078_c1_g1_i1	307	117.756	0	0
TRINITY_DN1062_c0_g1_i1	538	347.14	0	0
TRINITY_DN1062_c0_g1_i2	257	72.9304	0	0
TRINITY_DN1059_c0_g1_i1	690	499.14	1	8.96405
TRINITY_DN1087_c0_g1_i1	577	386.14	1	11.5873
TRINITY_DN1087_c1_g1_i1	1459	1268.1	0	0
TRINITY_DN1087_c2_g1_i1	347	156.589	1	28.5735
TRINITY_DN1018_c0_g1_i1	352	161.534	1	27.699
TRINITY_DN1018_c0_g2_i1	436	245.194	1	18.2481
TRINITY_DN1018_c0_g3_i1	532	341.14	6.74157	88.421
TRINITY_DN1018_c0_g3_i2	620	429.14	1.25843	13.1207
TRINITY_DN1037_c0_g1_i1	341	150.665	2	59.3941
TRINITY_DN1008_c0_g1_i1	356	165.522	3	81.0947
TRINITY_DN1008_c1_g1_i1	425	234.211	1	19.1038
TRINITY_DN1016_c1_g1_i1	512	321.14	3	41.7978
TRINITY_DN1016_c1_g1_i2	547	356.14	0	0
TRINITY_DN1016_c1_g1_i3	418	227.211	1	19.6923
TRINITY_DN1016_c1_g2_i1	872	681.099	10	65.6926
TRINITY_DN1016_c1_g3_i1	259	74.7033	1	59.8945
TRINITY_DN1016_c1_g3_i2	480	289.14	1	15.4746
TRINITY_DN1016_c1_g3_i3	387	196.269	1	22.7969
TRINITY_DN1016_c1_g4_i1	985	794.099	7	39.4412
TRINITY_DN1016_c1_g5_i1	688	497.14	3	27.0003
TRINITY_DN1016_c1_g6_i1	285	97.2834	0	0
TRINITY_DN1016_c1_g7_i1	231	52.2992	0	0
TRINITY_DN1016_c2_g1_i1	1695	1504.1	9	26.7727
TRINITY_DN1016_c2_g2_i1	289	100.878	1	44.3539
TRINITY_DN1016_c3_g2_i1	273	86.4724	0	0
TRINITY_DN1016_c4_g1_i1	1370	1179.1	9	34.1522
TRINITY_DN1016_c5_g1_i1	476	285.14	2	31.3833
TRINITY_DN1016_c6_g1_i1	209	36.9265	0	0
TRINITY_DN1024_c0_g1_i1	367	176.438	2	50.7184
TRINITY_DN1024_c0_g2_i1	289	100.878	3	133.062
TRINITY_DN1024_c1_g1_i1	367	176.438	0	0
TRINITY_DN1025_c0_g1_i1	1869	1678.1	82	218.637
TRINITY_DN1025_c0_g1_i2	1263	1072.1	0	0
TRINITY_DN1019_c0_g1_i1	1833	1642.1	8	21.798
TRINITY_DN1100_c0_g1_i1	355	164.534	0	0
TRINITY_DN1101_c0_g1_i2	1048	857.099	3	15.6609
TRINITY_DN1101_c1_g1_i1	571	380.14	1	11.7702
TRINITY_DN1042_c0_g1_i1	283	95.457	0	0
TRINITY_DN1094_c0_g1_i1	1320	1129.1	3	11.8882
TRINITY_DN1049_c0_g1_i1	1399	1208.1	7.48095	27.7064
TRINITY_DN1049_c0_g1_i2	1234	1043.1	19.5191	83.7259
TRINITY_DN1049_c1_g1_i1	1809	1618.1	13	35.9472
TRINITY_DN1049_c1_g2_i1	210	37.567	0	0
TRINITY_DN1049_c3_g1_i1	622	431.14	5	51.8894
TRINITY_DN1049_c4_g1_i1	297	108.384	1	41.2822
TRINITY_DN1053_c0_g1_i1	1359	1168.1	0	0
TRINITY_DN1053_c0_g1_i3	775	584.099	1	7.6602
TRINITY_DN1053_c0_g1_i4	1161	970.099	4	18.4489
TRINITY_DN1033_c0_g1_i1	237	56.8497	0	0
TRINITY_DN1056_c0_g1_i1	2361	2170.1	15	30.927
TRINITY_DN54_c0_g1_i2	2921	2730.1	29.8369	48.8991
TRINITY_DN54_c0_g1_i21	5204	5013.1	59.5401	53.141
TRINITY_DN54_c0_g1_i24	5797	5606.1	101.362	80.8989
TRINITY_DN54_c0_g1_i34	3095	2904.1	47.6525	73.4177
TRINITY_DN54_c0_g1_i36	3074	2883.1	0.296747	0.460524
TRINITY_DN54_c0_g1_i39	1008	817.099	10.8252	59.2772
TRINITY_DN54_c0_g1_i4	4392	4201.1	315.53	336.051
TRINITY_DN54_c0_g1_i46	3510	3319.1	100.081	134.914
TRINITY_DN54_c0_g1_i48	3167	2976.1	0.207655	0.312192
TRINITY_DN54_c0_g1_i49	1161	970.099	6.67632	30.7927
TRINITY_DN54_c0_g1_i52	963	772.099	7.50958	43.518
TRINITY_DN54_c0_g1_i63	3091	2900.1	47.1905	72.8062
TRINITY_DN54_c0_g1_i67	3245	3054.1	31.2308	45.7538
TRINITY_DN54_c0_g1_i68	3676	3485.1	166.744	214.073
TRINITY_DN54_c0_g1_i70	3850	3659.1	90.0631	110.128
TRINITY_DN54_c0_g1_i8	699	508.14	8.08948	71.2302
TRINITY_DN54_c0_g1_i81	4550	4359.1	34.8222	35.7426
TRINITY_DN54_c0_g1_i85	5758	5567.1	69.7215	56.0356
TRINITY_DN54_c0_g1_i90	3002	2811.1	81.8313	130.248
TRINITY_DN54_c0_g1_i99	3122	2931.1	71.788	109.584
TRINITY_DN54_c1_g1_i1	230	51.555	0	0
TRINITY_DN61_c0_g1_i10	4763	4572.1	653.362	639.388
TRINITY_DN61_c0_g1_i13	3482	3291.1	129.217	175.673
TRINITY_DN61_c0_g1_i14	909	718.099	7	43.6154
TRINITY_DN61_c0_g1_i15	4520	4329.1	25.5342	26.3907
TRINITY_DN61_c0_g1_i2	1110	919.099	11	53.5497
TRINITY_DN61_c0_g1_i3	827	636.099	7.90728	55.6197
TRINITY_DN61_c0_g1_i4	4826	4635.1	245.98	237.447
TRINITY_DN61_c2_g1_i1	1673	1482.1	7	21.1323
TRINITY_DN61_c2_g2_i1	844	653.099	0	0
TRINITY_DN61_c3_g1_i1	629	438.14	2	20.4241
TRINITY_DN53_c0_g1_i1	3378	3187.1	1245.56	1748.62
TRINITY_DN53_c0_g1_i2	5131	4940.1	185.377	167.898
TRINITY_DN53_c0_g1_i4	3325	3134.1	50.7398	72.4373
TRINITY_DN53_c0_g1_i5	2943	2752.1	60.3227	98.0716
TRINITY_DN84_c0_g1_i1	2773	2582.1	0	0
TRINITY_DN84_c0_g1_i2	2537	2346.1	7	13.3499
TRINITY_DN84_c0_g2_i1	2594	2403.1	1	1.86189
TRINITY_DN58_c0_g1_i1	1876	1685.1	28.0726	74.5389
TRINITY_DN58_c0_g1_i11	980	789.099	3.64687	20.6783
TRINITY_DN58_c0_g1_i14	1935	1744.1	0	0
TRINITY_DN58_c0_g1_i15	1259	1068.1	0	0
TRINITY_DN58_c0_g1_i2	1604	1413.1	10.5078	33.271
TRINITY_DN58_c0_g1_i4	1828	1637.1	9.00933	24.6232
TRINITY_DN58_c0_g1_i6	1305	1114.1	60.5403	243.135
TRINITY_DN58_c0_g1_i7	2211	2020.1	5.22311	11.5687
TRINITY_DN58_c1_g1_i11	1425	1234.1	11.5549	41.8932
TRINITY_DN58_c1_g1_i12	754	563.14	4	31.7812
TRINITY_DN58_c1_g1_i13	1646	1455.1	0	0
TRINITY_DN58_c1_g1_i14	1039	848.099	6.0981	32.1717
TRINITY_DN58_c1_g1_i16	527	336.14	0	0
TRINITY_DN58_c1_g1_i17	449	258.158	1	17.3317
TRINITY_DN58_c1_g1_i18	1499	1308.1	4.18863	14.3271
TRINITY_DN58_c1_g1_i19	5090	4899.1	52.6462	48.0814
TRINITY_DN58_c1_g1_i3	767	576.14	2.81137	21.8331
TRINITY_DN58_c1_g1_i5	1887	1696.1	5.88341	15.5205
TRINITY_DN58_c1_g1_i6	990	799.099	10.153	56.8488
TRINITY_DN58_c1_g1_i7	665	474.14	4	37.7468
TRINITY_DN58_c1_g1_i9	1082	891.099	6.6644	33.4627
TRINITY_DN58_c1_g2_i1	583	392.14	2.75196	31.3999
TRINITY_DN58_c1_g3_i1	589	398.14	5.17693	58.1786
TRINITY_DN57_c0_g1_i1	3734	3543.1	43.3084	54.691
TRINITY_DN57_c0_g1_i4	4753	4562.1	108.179	106.098
TRINITY_DN57_c0_g1_i5	1786	1595.1	58.6599	164.543
TRINITY_DN57_c0_g1_i6	945	754.099	5.67552	33.6747
TRINITY_DN57_c0_g2_i1	220	44.3553	0	0
TRINITY_DN57_c0_g2_i2	774	583.099	6	46.04
TRINITY_DN57_c0_g3_i1	1978	1787.1	65	162.739
TRINITY_DN57_c1_g1_i1	224	47.2539	0	0
TRINITY_DN57_c1_g2_i1	1005	814.099	20.8349	114.51
TRINITY_DN57_c1_g3_i1	356	165.522	1	27.0316
TRINITY_DN57_c3_g1_i1	709	518.14	13	112.259
TRINITY_DN57_c4_g1_i1	411	220.211	5	101.592
TRINITY_DN57_c5_g1_i1	220	44.3553	0	0
TRINITY_DN57_c7_g1_i1	300	111.18	2	80.4881
TRINITY_DN57_c8_g1_i1	425	234.211	1	19.1038
TRINITY_DN57_c9_g1_i1	575	384.14	2	23.2952
TRINITY_DN57_c10_g1_i1	282	94.5805	1	47.3069
TRINITY_DN97_c0_g1_i1	514	323.14	0.986375	13.6577
TRINITY_DN97_c0_g1_i3	516	325.14	0.0136252	0.187499
TRINITY_DN97_c0_g2_i2	3855	3664.1	27.8394	33.9953
TRINITY_DN97_c0_g2_i3	238	57.6536	0	0
TRINITY_DN97_c0_g2_i4	3269	3078.1	12.9508	18.8253
