target_id	length	eff_length	est_counts	tpm
TRINITY_DN1060_c0_g1_i5	867	682.917	18	103.446
TRINITY_DN1060_c0_g1_i6	2097	1912.92	597.1	1225.06
TRINITY_DN1060_c0_g2_i1	676	491.917	5.26936	42.0411
TRINITY_DN1060_c0_g2_i2	508	323.917	4.73064	57.3182
TRINITY_DN1060_c1_g1_i1	403	218.95	2	35.8502
TRINITY_DN1060_c1_g2_i1	1326	1141.92	39	134.041
TRINITY_DN1060_c2_g1_i1	1457	1272.92	3	9.24972
TRINITY_DN1060_c2_g2_i1	785	600.917	2	13.0624
TRINITY_DN1060_c2_g3_i1	434	249.934	2	31.4059
TRINITY_DN1060_c3_g1_i1	373	188.963	1	20.7697
TRINITY_DN1060_c4_g1_i1	277	95.0888	0	0
TRINITY_DN1083_c0_g1_i1	754	569.917	4	27.5458
TRINITY_DN1098_c0_g1_i1	559	374.917	3	31.4046
TRINITY_DN1106_c0_g1_i1	433	248.934	0	0
TRINITY_DN1106_c0_g1_i2	368	183.988	1	21.3313
TRINITY_DN1074_c0_g1_i1	1562	1377.92	5.12934	14.6098
TRINITY_DN1074_c0_g1_i2	277	95.0888	0	0
TRINITY_DN1074_c0_g1_i3	2042	1857.92	3.87066	8.17648
TRINITY_DN1105_c0_g1_i1	246	67.222	0	0
TRINITY_DN1105_c0_g2_i1	1369	1184.92	8	26.4978
TRINITY_DN1105_c0_g3_i2	345	161.079	1.41898	34.5735
TRINITY_DN1105_c0_g3_i3	981	796.917	65.2438	321.317
TRINITY_DN1105_c0_g3_i4	1038	853.917	12.3373	56.7036
TRINITY_DN1105_c0_g4_i1	2004	1819.92	14	30.1914
TRINITY_DN1105_c1_g1_i1	380	195.95	1	20.0291
TRINITY_DN1105_c2_g1_i1	634	449.917	3	26.1695
TRINITY_DN1105_c2_g2_i1	1302	1117.92	16	56.1717
TRINITY_DN1105_c3_g1_i1	556	371.917	4	42.2105
TRINITY_DN1040_c0_g1_i1	261	80.398	3	146.448
TRINITY_DN1040_c0_g2_i1	396	211.95	0	0
TRINITY_DN1068_c1_g1_i1	214	41.8162	0	0
TRINITY_DN1057_c0_g1_i1	522	337.917	1	11.6144
TRINITY_DN1035_c0_g1_i2	246	67.222	0	0
TRINITY_DN1035_c1_g1_i1	502	317.917	0	0
TRINITY_DN1035_c2_g1_i1	202	33.5837	0	0
TRINITY_DN1099_c0_g1_i1	385	200.95	0	0
TRINITY_DN1099_c0_g2_i1	657	472.917	0	0
TRINITY_DN1029_c0_g1_i1	360	176	0	0
TRINITY_DN1045_c0_g1_i1	227	51.6008	3	228.177
TRINITY_DN1045_c1_g1_i1	235	57.9236	0	0
TRINITY_DN1015_c0_g1_i1	845	660.917	4	23.7531
TRINITY_DN1038_c0_g1_i1	508	323.917	1	12.1164
TRINITY_DN1067_c0_g1_i1	361	177	1	22.1735
TRINITY_DN1047_c0_g1_i10	4387	4202.92	26.5153	24.7601
TRINITY_DN1047_c0_g1_i11	1186	1001.92	17.5611	68.7904
TRINITY_DN1047_c0_g1_i12	802	617.917	0	0
TRINITY_DN1047_c0_g1_i14	8784	8599.92	0	0
TRINITY_DN1047_c0_g1_i16	10861	10676.9	237.485	87.2966
TRINITY_DN1047_c0_g1_i17	548	363.917	0	0
TRINITY_DN1047_c0_g1_i2	788	603.917	0	0
TRINITY_DN1047_c0_g1_i20	1249	1064.92	8.87038	32.6914
TRINITY_DN1047_c0_g1_i22	3186	3001.92	60.5126	79.1142
TRINITY_DN1047_c0_g1_i23	2944	2759.92	74.0559	105.31
TRINITY_DN1047_c0_g1_i24	2083	1898.92	30.6062	63.2574
TRINITY_DN1047_c0_g1_i3	4461	4276.92	79.7171	73.1523
TRINITY_DN1047_c0_g1_i6	303	119.891	4.67667	153.093
TRINITY_DN1047_c1_g1_i1	3040	2855.92	37	50.8468
TRINITY_DN1047_c2_g1_i1	731	546.917	4.50462	32.3254
TRINITY_DN1047_c3_g1_i1	204	34.9661	0	0
TRINITY_DN1047_c4_g1_i1	1062	877.917	2	8.94095
TRINITY_DN1092_c1_g1_i1	1618	1433.92	9	24.6335
TRINITY_DN1026_c0_g1_i1	326	142.332	0	0
TRINITY_DN1080_c0_g1_i1	1314	1129.92	13.622	47.3153
TRINITY_DN1080_c0_g1_i10	3209	3024.92	0	0
TRINITY_DN1080_c0_g1_i13	2562	2377.92	30.4728	50.2948
TRINITY_DN1080_c0_g1_i14	2473	2288.92	32.8938	56.4017
TRINITY_DN1080_c0_g1_i15	630	445.917	3	26.4043
TRINITY_DN1080_c0_g1_i4	3147	2962.92	0.0020269	0.00268484
TRINITY_DN1080_c0_g1_i6	3104	2919.92	58.0516	78.0281
TRINITY_DN1080_c0_g1_i8	3420	3235.92	40.9621	49.6812
TRINITY_DN1080_c0_g1_i9	2709	2524.92	3.99567	6.21083
TRINITY_DN1080_c2_g1_i1	252	72.3412	2	108.505
TRINITY_DN1080_c3_g1_i1	254	74.1163	0	0
TRINITY_DN1080_c4_g1_i1	203	34.2962	1	114.436
TRINITY_DN1044_c0_g1_i1	674	489.917	3	24.0329
TRINITY_DN1055_c0_g1_i1	336	152.184	0	0
TRINITY_DN1055_c0_g1_i2	226	50.8084	0	0
TRINITY_DN1013_c0_g1_i1	290	107.427	0	0
TRINITY_DN1075_c0_g1_i1	2090	1905.92	7	14.4146
TRINITY_DN1014_c0_g1_i1	608	423.917	0	0
TRINITY_DN1014_c0_g1_i3	329	145.274	0	0
TRINITY_DN1036_c0_g1_i1	274	92.2675	0	0
TRINITY_DN1077_c0_g1_i1	280	97.8984	2	80.1793
TRINITY_DN1077_c0_g2_i1	724	539.917	11	79.96
TRINITY_DN1077_c1_g1_i1	1607	1422.92	3	8.27464
TRINITY_DN1077_c1_g2_i1	215	42.5061	0	0
TRINITY_DN1077_c1_g2_i2	444	259.917	0	0
TRINITY_DN1077_c2_g1_i1	649	464.917	23.2321	196.119
TRINITY_DN1077_c2_g1_i2	708	523.917	3.7679	28.2257
TRINITY_DN1077_c2_g2_i1	519	334.917	0	0
TRINITY_DN1077_c2_g3_i1	580	395.917	5	49.5648
TRINITY_DN1077_c2_g4_i1	1981	1796.92	21	45.8668
TRINITY_DN1077_c2_g5_i1	816	631.917	0	0
TRINITY_DN1077_c2_g6_i1	229	53.0822	3	221.809
TRINITY_DN1077_c2_g7_i1	440	255.917	2	30.6717
TRINITY_DN1077_c4_g1_i1	791	606.917	0	0
TRINITY_DN1077_c4_g2_i1	803	618.917	5	31.7062
TRINITY_DN1077_c5_g1_i1	386	201.95	0	0
TRINITY_DN1077_c6_g1_i1	250	70.5816	1	55.6053
TRINITY_DN1077_c7_g1_i1	205	35.5874	1	110.284
TRINITY_DN1077_c8_g1_i1	210	38.9616	0	0
TRINITY_DN1096_c0_g1_i1	217	43.945	0	0
TRINITY_DN1096_c0_g2_i1	313	129.606	0	0
TRINITY_DN1096_c0_g3_i1	319	135.454	1	28.9746
TRINITY_DN1063_c0_g1_i1	1674	1489.92	7	18.4393
TRINITY_DN1063_c0_g1_i2	386	201.95	0	0
TRINITY_DN1063_c0_g1_i4	355	171.024	2	45.8967
TRINITY_DN1086_c0_g1_i1	427	242.934	0	0
TRINITY_DN1023_c0_g1_i1	400	215.95	0	0
TRINITY_DN1023_c0_g2_i1	248	68.8953	2	113.933
TRINITY_DN1023_c0_g3_i1	469	284.917	0	0
TRINITY_DN1023_c0_g4_i1	233	56.2685	2	139.499
TRINITY_DN1023_c2_g1_i1	264	83.0384	1	47.2638
TRINITY_DN1050_c0_g1_i1	801	616.917	0	0
TRINITY_DN1050_c0_g1_i2	609	424.917	4	36.9456
TRINITY_DN1066_c0_g1_i1	459	274.917	0	0
TRINITY_DN1066_c0_g2_i1	766	581.917	1	6.74444
TRINITY_DN1066_c0_g3_i1	2149	1964.92	15.3803	30.7204
TRINITY_DN1066_c0_g3_i3	1319	1134.92	3.09903	10.7169
TRINITY_DN1066_c0_g3_i5	656	471.917	2.01746	16.7783
TRINITY_DN1066_c0_g3_i6	928	743.917	2.50322	13.2063
TRINITY_DN1066_c0_g5_i1	642	457.917	2.34294	20.0808
TRINITY_DN1066_c1_g1_i1	240	62.1433	1	63.1557
TRINITY_DN1066_c1_g2_i1	293	110.302	0	0
TRINITY_DN1066_c1_g2_i2	977	792.917	6	29.6982
TRINITY_DN1066_c1_g3_i1	477	292.917	0	0
TRINITY_DN1043_c0_g1_i1	601	416.917	1	9.41364
TRINITY_DN1043_c1_g1_i1	641	456.917	0	0
TRINITY_DN1028_c0_g1_i1	829	644.917	4	24.3424
TRINITY_DN1097_c0_g1_i1	511	326.917	5	60.026
TRINITY_DN1011_c0_g1_i1	1820	1635.92	14	33.5872
TRINITY_DN1011_c0_g1_i2	329	145.274	1	27.0159
TRINITY_DN1048_c0_g1_i1	515	330.917	0	0
TRINITY_DN1079_c0_g1_i1	334	150.205	2	52.2582
TRINITY_DN1079_c0_g2_i1	336	152.184	0	0
TRINITY_DN1079_c1_g1_i1	255	75.0175	0	0
TRINITY_DN1069_c0_g1_i1	458	273.917	0	0
TRINITY_DN1069_c0_g1_i2	624	439.917	2	17.8429
TRINITY_DN1034_c0_g1_i1	1292	1107.92	4	14.1697
TRINITY_DN1032_c0_g1_i1	428	243.934	0	0
TRINITY_DN1010_c0_g1_i1	517	332.917	1	11.7888
TRINITY_DN1090_c0_g1_i1	454	269.917	2	29.0808
TRINITY_DN1090_c0_g2_i1	608	423.917	8	74.0655
TRINITY_DN1090_c1_g1_i1	282	99.7841	1	39.332
TRINITY_DN1090_c1_g2_i1	242	63.809	0	0
TRINITY_DN1090_c1_g2_i3	280	97.8984	0	0
TRINITY_DN1090_c1_g2_i4	462	277.917	0	0
TRINITY_DN1020_c0_g1_i2	604	419.917	0	0
TRINITY_DN1020_c0_g1_i3	2127	1942.92	24	48.4802
TRINITY_DN1088_c0_g1_i1	462	277.917	0	0
TRINITY_DN1088_c0_g1_i2	275	93.1979	0	0
TRINITY_DN1070_c0_g1_i1	905	720.917	4	21.7762
TRINITY_DN1070_c1_g1_i1	245	66.3926	1	59.1137
TRINITY_DN1093_c0_g1_i1	386	201.95	0	0
TRINITY_DN1093_c0_g1_i2	473	288.917	2	27.1684
TRINITY_DN1093_c1_g1_i13	689	504.917	0	0
TRINITY_DN1093_c1_g1_i17	276	94.134	0	0
TRINITY_DN1093_c1_g1_i18	1555	1370.92	0	0
TRINITY_DN1093_c1_g1_i21	712	527.917	0	0
TRINITY_DN1093_c1_g1_i24	1733	1548.92	0	0
TRINITY_DN1093_c1_g1_i28	696	511.917	0	0
TRINITY_DN1093_c1_g1_i30	1610	1425.92	0	0
TRINITY_DN1093_c1_g1_i32	1199	1014.92	0	0
TRINITY_DN1093_c1_g1_i35	1216	1031.92	0	0
TRINITY_DN1093_c1_g1_i36	1249	1064.92	1.32198	4.87211
TRINITY_DN1093_c1_g1_i5	1118	933.917	0	0
TRINITY_DN1093_c1_g1_i6	826	641.917	1.67802	10.2595
TRINITY_DN1093_c1_g1_i7	1709	1524.92	0	0
TRINITY_DN1093_c1_g2_i1	447	262.917	1	14.9275
TRINITY_DN1093_c1_g3_i1	1723	1538.92	13	33.154
TRINITY_DN1093_c1_g4_i1	376	191.95	12	245.358
TRINITY_DN1093_c2_g1_i1	489	304.917	1	12.8714
TRINITY_DN1093_c2_g2_i1	908	723.917	0	0
TRINITY_DN1093_c3_g1_i1	978	793.917	5	24.7174
TRINITY_DN1093_c4_g1_i1	543	358.917	1	10.9349
TRINITY_DN1039_c0_g1_i1	341	157.122	0	0
TRINITY_DN1082_c0_g1_i1	256	75.9177	0	0
TRINITY_DN1082_c0_g1_i2	585	400.917	2	19.5786
TRINITY_DN1082_c0_g1_i3	709	524.917	0	0
TRINITY_DN1007_c0_g1_i1	256	75.9177	0	0
TRINITY_DN1058_c0_g1_i1	291	108.398	0	0
TRINITY_DN1058_c0_g2_i1	1587	1402.92	27.1707	76.011
TRINITY_DN1058_c0_g2_i3	2394	2209.92	18.33	32.5532
TRINITY_DN1058_c0_g2_i4	5686	5501.92	0	0
TRINITY_DN1058_c0_g2_i5	5634	5449.92	120.306	86.6371
TRINITY_DN1058_c0_g2_i6	2238	2053.92	9.19359	17.5675
TRINITY_DN1058_c0_g3_i1	665	480.917	5	40.8044
TRINITY_DN1058_c0_g4_i1	330	146.255	0.221585	5.94617
TRINITY_DN1058_c0_g4_i2	216	43.2304	0	0
TRINITY_DN1058_c0_g4_i3	894	709.917	3.77842	20.8886
TRINITY_DN1058_c0_g5_i1	4684	4499.92	57	49.7139
TRINITY_DN1058_c0_g6_i1	756	571.917	1	6.86237
TRINITY_DN1058_c0_g6_i2	369	184.988	1	21.216
TRINITY_DN1058_c1_g1_i1	293	110.302	1	35.5816
TRINITY_DN1064_c0_g1_i1	295	112.204	0	0
TRINITY_DN1064_c0_g1_i2	207	36.9139	0	0
TRINITY_DN1064_c1_g1_i1	251	71.4621	0	0
TRINITY_DN1064_c2_g1_i1	229	53.0822	0	0
TRINITY_DN1030_c0_g1_i1	459	274.917	3	42.8279
TRINITY_DN1030_c1_g1_i1	321	137.417	0	0
TRINITY_DN1030_c2_g1_i1	403	218.95	0	0
TRINITY_DN1021_c0_g1_i2	559	374.917	2	20.9364
TRINITY_DN1021_c0_g1_i4	849	664.917	0	0
TRINITY_DN1021_c0_g1_i5	1059	874.917	0	0
TRINITY_DN1021_c0_g2_i1	292	109.324	0	0
TRINITY_DN1021_c0_g3_i1	676	491.917	8	63.8271
TRINITY_DN1021_c0_g4_i1	262	81.2305	0	0
TRINITY_DN1021_c0_g5_i1	258	77.6934	0	0
TRINITY_DN1021_c0_g5_i2	1441	1256.92	1	3.12249
TRINITY_DN1021_c1_g1_i1	391	206.95	1	18.9645
TRINITY_DN1021_c1_g2_i1	1078	893.917	9	39.5141
TRINITY_DN1021_c1_g3_i1	1205	1020.92	0	0
TRINITY_DN1021_c1_g4_i1	527	342.917	1	11.4451
TRINITY_DN1021_c2_g1_i1	517	332.917	2	23.5777
TRINITY_DN1021_c3_g1_i1	772	587.917	5	33.3781
TRINITY_DN1021_c4_g1_i1	533	348.917	0	0
TRINITY_DN1021_c5_g1_i1	885	700.917	4	22.3976
TRINITY_DN1021_c6_g1_i1	442	257.917	1	15.2169
TRINITY_DN1021_c7_g1_i1	255	75.0175	0	0
TRINITY_DN1021_c8_g1_i1	242	63.809	0	0
TRINITY_DN1091_c0_g1_i1	944	759.917	3	15.494
TRINITY_DN1073_c0_g1_i1	663	478.917	7	57.3647
TRINITY_DN1017_c0_g1_i1	667	482.917	2	16.2542
TRINITY_DN1078_c0_g1_i1	891	706.917	14	77.7261
TRINITY_DN1078_c1_g1_i1	307	123.768	1	31.7102
TRINITY_DN1062_c0_g1_i1	538	353.917	2	22.1787
TRINITY_DN1062_c0_g1_i2	257	76.8115	0	0
TRINITY_DN1059_c0_g1_i1	690	505.917	3	23.2728
TRINITY_DN1087_c0_g1_i1	577	392.917	1	9.98864
TRINITY_DN1087_c1_g1_i1	1459	1274.92	15	46.176
TRINITY_DN1087_c2_g1_i1	347	163.079	0	0
TRINITY_DN1018_c0_g1_i1	352	168.046	0	0
TRINITY_DN1018_c0_g2_i1	436	251.917	2	31.1587
TRINITY_DN1018_c0_g3_i1	532	347.917	1	11.2806
TRINITY_DN1018_c0_g3_i2	620	435.917	0	0
TRINITY_DN1037_c0_g1_i1	341	157.122	0	0
TRINITY_DN1008_c0_g1_i1	356	172.024	0	0
TRINITY_DN1008_c1_g1_i1	425	240.95	2	32.5769
TRINITY_DN1016_c1_g1_i1	512	327.917	0	0
TRINITY_DN1016_c1_g1_i2	547	362.917	0	0
TRINITY_DN1016_c1_g1_i3	418	233.95	0	0
TRINITY_DN1016_c1_g2_i1	872	687.917	3	17.1156
TRINITY_DN1016_c1_g3_i1	259	78.5796	1.86003	92.9005
TRINITY_DN1016_c1_g3_i2	480	295.917	1.13997	15.1192
TRINITY_DN1016_c1_g3_i3	387	202.95	0	0
TRINITY_DN1016_c1_g4_i1	985	800.917	16	78.4043
TRINITY_DN1016_c1_g5_i1	688	503.917	2	15.5768
TRINITY_DN1016_c1_g6_i1	285	102.626	0	0
TRINITY_DN1016_c1_g7_i1	231	54.6793	1	71.7769
TRINITY_DN1016_c2_g1_i1	1695	1510.92	3	7.7927
TRINITY_DN1016_c2_g2_i1	289	106.449	0	0
TRINITY_DN1016_c3_g2_i1	273	91.3302	3	128.918
TRINITY_DN1016_c4_g1_i1	1370	1185.92	8	26.4754
TRINITY_DN1016_c5_g1_i1	476	291.917	1	13.4446
TRINITY_DN1016_c6_g1_i1	209	38.2493	0	0
TRINITY_DN1024_c0_g1_i1	367	182.988	0	0
TRINITY_DN1024_c0_g2_i1	289	106.449	0	0
TRINITY_DN1024_c1_g1_i1	367	182.988	1	21.4479
TRINITY_DN1025_c0_g1_i1	1869	1684.92	28.2586	65.8233
TRINITY_DN1025_c0_g1_i2	1263	1078.92	3.74139	13.6098
TRINITY_DN1019_c0_g1_i1	1833	1648.92	8	19.0414
TRINITY_DN1100_c0_g1_i1	355	171.024	3	68.845
TRINITY_DN1101_c0_g1_i2	1048	863.917	5	22.7146
TRINITY_DN1101_c1_g1_i1	571	386.917	4	40.5741
TRINITY_DN1042_c0_g1_i1	283	100.736	0	0
TRINITY_DN1094_c0_g1_i1	1320	1135.92	10	34.551
TRINITY_DN1049_c0_g1_i1	1399	1214.92	19.3937	62.6501
TRINITY_DN1049_c0_g1_i2	1234	1049.92	54.6063	204.124
TRINITY_DN1049_c1_g1_i1	1809	1624.92	12	28.9839
TRINITY_DN1049_c1_g2_i1	210	38.9616	0	0
TRINITY_DN1049_c3_g1_i1	622	437.917	6	53.7733
TRINITY_DN1049_c4_g1_i1	297	114.12	1	34.3911
TRINITY_DN1053_c0_g1_i1	1359	1174.92	7	23.3829
TRINITY_DN1053_c0_g1_i3	775	590.917	0	0
TRINITY_DN1053_c0_g1_i4	1161	976.917	0	0
TRINITY_DN1033_c0_g1_i1	237	59.6159	1	65.8333
TRINITY_DN1056_c0_g1_i1	2361	2176.92	31	55.8891
TRINITY_DN54_c0_g1_i2	2921	2736.92	0	0
TRINITY_DN54_c0_g1_i21	5204	5019.92	26.803	20.9554
TRINITY_DN54_c0_g1_i24	5797	5612.92	86.79	60.686
TRINITY_DN54_c0_g1_i34	3095	2910.92	16.821	22.6793
TRINITY_DN54_c0_g1_i36	3074	2889.92	29.4275	39.9646
TRINITY_DN54_c0_g1_i39	1008	823.917	0	0
TRINITY_DN54_c0_g1_i4	4392	4207.92	143.114	133.482
TRINITY_DN54_c0_g1_i46	3510	3325.92	45.4343	53.6142
TRINITY_DN54_c0_g1_i48	3167	2982.92	19.8737	26.1484
TRINITY_DN54_c0_g1_i49	1161	976.917	6.00013	24.1052
TRINITY_DN54_c0_g1_i52	963	778.917	1.14113	5.7498
TRINITY_DN54_c0_g1_i63	3091	2906.92	19.8457	26.7943
TRINITY_DN54_c0_g1_i67	3245	3060.92	11.0652	14.1878
TRINITY_DN54_c0_g1_i68	3676	3491.92	0	0
TRINITY_DN54_c0_g1_i70	3850	3665.92	4.6991	5.03083
TRINITY_DN54_c0_g1_i8	699	514.917	1.67054	12.7329
TRINITY_DN54_c0_g1_i81	4550	4365.92	17.2728	15.5273
TRINITY_DN54_c0_g1_i85	5758	5573.92	32.9692	23.2143
TRINITY_DN54_c0_g1_i90	3002	2817.92	25.1205	34.987
TRINITY_DN54_c0_g1_i99	3122	2937.92	26.1928	34.9905
TRINITY_DN54_c1_g1_i1	230	53.9078	0	0
TRINITY_DN61_c0_g1_i10	4763	4578.92	152.194	130.45
TRINITY_DN61_c0_g1_i13	3482	3297.92	15.3836	18.3074
TRINITY_DN61_c0_g1_i14	909	724.917	1	5.41401
TRINITY_DN61_c0_g1_i15	4520	4335.92	30.5185	27.6242
TRINITY_DN61_c0_g1_i2	1110	925.917	2	8.47745
TRINITY_DN61_c0_g1_i3	827	642.917	3.01997	18.4355
TRINITY_DN61_c0_g1_i4	4826	4641.92	285.884	241.713
TRINITY_DN61_c2_g1_i1	1673	1488.92	9	23.7235
TRINITY_DN61_c2_g2_i1	844	659.917	6	35.6836
TRINITY_DN61_c3_g1_i1	629	444.917	2	17.6424
TRINITY_DN53_c0_g1_i1	3378	3193.92	582.528	715.815
TRINITY_DN53_c0_g1_i2	5131	4946.92	46.0451	36.5305
TRINITY_DN53_c0_g1_i4	3325	3140.92	26.4269	33.0215
TRINITY_DN53_c0_g1_i5	2943	2758.92	0	0
TRINITY_DN84_c0_g1_i1	2773	2588.92	40.5705	61.5035
TRINITY_DN84_c0_g1_i2	2537	2352.92	4259.43	7104.81
TRINITY_DN84_c0_g2_i1	2594	2409.92	2788	4540.44
TRINITY_DN58_c0_g1_i1	1876	1691.92	43.3343	100.522
TRINITY_DN58_c0_g1_i11	980	795.917	16.8678	83.1761
TRINITY_DN58_c0_g1_i14	1935	1750.92	0	0
TRINITY_DN58_c0_g1_i15	1259	1074.92	5.42113	19.7935
TRINITY_DN58_c0_g1_i2	1604	1419.92	5.29948	14.648
TRINITY_DN58_c0_g1_i4	1828	1643.92	4.28504	10.2302
TRINITY_DN58_c0_g1_i6	1305	1120.92	81.417	285.068
TRINITY_DN58_c0_g1_i7	2211	2026.92	0	0
TRINITY_DN58_c1_g1_i11	1425	1240.92	10.2457	32.4047
TRINITY_DN58_c1_g1_i12	754	569.917	4.6746	32.1914
TRINITY_DN58_c1_g1_i13	1646	1461.92	17.0041	45.6498
TRINITY_DN58_c1_g1_i14	1039	854.917	3.55398	16.3154
TRINITY_DN58_c1_g1_i16	527	342.917	10.3517	118.476
TRINITY_DN58_c1_g1_i17	449	264.917	0	0
TRINITY_DN58_c1_g1_i18	1499	1314.92	29.3439	87.5843
TRINITY_DN58_c1_g1_i19	5090	4905.92	27.8903	22.3121
TRINITY_DN58_c1_g1_i3	767	582.917	4.6257	31.1443
TRINITY_DN58_c1_g1_i5	1887	1702.92	24.2574	55.906
TRINITY_DN58_c1_g1_i6	990	805.917	16.2674	79.2202
TRINITY_DN58_c1_g1_i7	665	480.917	9	73.4479
TRINITY_DN58_c1_g1_i9	1082	897.917	3.78511	16.5443
TRINITY_DN58_c1_g2_i1	583	398.917	4	39.3536
TRINITY_DN58_c1_g3_i1	589	404.917	1	9.69262
TRINITY_DN57_c0_g1_i1	3734	3549.92	0.800134	0.884611
TRINITY_DN57_c0_g1_i4	4753	4568.92	212.496	182.535
TRINITY_DN57_c0_g1_i5	1786	1601.92	50.2661	123.152
TRINITY_DN57_c0_g1_i6	945	760.917	2.43749	12.5723
TRINITY_DN57_c0_g2_i1	220	46.1858	0	0
TRINITY_DN57_c0_g2_i2	774	589.917	11	73.1828
TRINITY_DN57_c0_g3_i1	1978	1793.92	82	179.399
TRINITY_DN57_c1_g1_i1	224	49.2353	0.938502	74.8111
TRINITY_DN57_c1_g2_i1	1005	820.917	0	0
TRINITY_DN57_c1_g3_i1	356	172.024	1	22.8149
TRINITY_DN57_c3_g1_i1	709	524.917	15	112.152
TRINITY_DN57_c4_g1_i1	411	226.95	1	17.2932
TRINITY_DN57_c5_g1_i1	220	46.1858	0	0
TRINITY_DN57_c7_g1_i1	300	116.995	3	100.638
TRINITY_DN57_c8_g1_i1	425	240.95	2	32.5769
TRINITY_DN57_c9_g1_i1	575	390.917	0	0
TRINITY_DN57_c10_g1_i1	282	99.7841	0	0
TRINITY_DN97_c0_g1_i1	514	329.917	7.01586	83.461
TRINITY_DN97_c0_g1_i3	516	331.917	6.98414	82.5829
TRINITY_DN97_c0_g2_i2	3855	3670.92	30.5877	32.7024
TRINITY_DN97_c0_g2_i3	238	60.4122	0	0
TRINITY_DN97_c0_g2_i4	3269	3084.92	37.8046	48.096
